date,store_name,item_category,item_name,total_quantity,big_promotion,small_promotion,propose_promotion,sales_promotion,anniversary_promotion,first_day_anniversary_promotion
2022-05-21,敦化SOGO,滴雞精,滴雞精（常溫）8入/盒,362.0,False,False,False,False,False,False
2023-07-18,新光A8,鱸魚精,"農純鄉 燕窩鱸魚精禮盒 (常溫,6入/盒)",176.0,False,True,False,False,False,False
2023-07-19,新光A8,,,0.0,False,True,False,False,False,False
2023-07-20,新光A8,,,0.0,False,True,False,False,False,False
2023-07-21,新光A8,,,0.0,False,True,False,False,False,False
2023-07-22,新光A8,,,0.0,False,True,False,False,False,False
2023-07-23,新光A8,,,0.0,False,True,False,False,False,False
2023-07-24,新光A8,,,0.0,False,True,False,False,False,False
2023-07-25,新光A8,,,0.0,False,True,False,False,False,False
2023-07-26,新光A8,,,0.0,False,True,False,False,False,False
2023-07-27,新光A8,,,0.0,False,True,False,False,False,False
2023-07-28,新光A8,,,0.0,False,True,False,False,False,False
2023-07-29,新光A8,,,0.0,False,True,False,False,False,False
2023-07-30,新光A8,,,0.0,False,True,False,False,False,False
2023-07-31,新光A8,,,0.0,False,True,False,False,False,False
2023-08-01,新光A8,,,0.0,False,True,False,False,False,False
2023-08-02,新光A8,,,0.0,False,True,False,False,False,False
2023-08-03,新光A8,,,0.0,False,True,False,False,False,False
2023-08-04,新光A8,,,0.0,False,True,False,False,False,False
2023-08-05,新光A8,,,0.0,False,True,False,False,False,False
2023-08-06,新光A8,,,0.0,False,True,False,False,False,False
2023-08-07,新光A8,,,0.0,False,True,False,False,False,False
2023-08-08,新光A8,,,0.0,False,True,False,False,False,False
2023-08-09,新光A8,,,0.0,False,True,False,False,False,False
2023-08-10,新光A8,,,0.0,False,True,False,False,False,False
2023-08-11,新光A8,,,0.0,False,True,False,False,False,False
2023-08-12,新光A8,,,0.0,False,True,False,False,False,False
2023-08-13,新光A8,鱸魚精,"農純鄉 燕窩鱸魚精禮盒 (常溫,6入/盒)",134.0,False,True,False,False,False,False
2023-08-14,新光A8,,,0.0,False,True,False,False,False,False
2023-08-15,新光A8,,,0.0,False,True,False,False,False,False
2023-08-16,新光A8,,,0.0,False,True,False,False,False,False
2023-08-17,新光A8,,,0.0,False,True,False,False,False,False
2023-08-18,新光A8,,,0.0,False,False,False,False,False,False
2023-08-19,新光A8,,,0.0,False,False,False,False,False,False
2023-08-20,新光A8,,,0.0,False,False,False,False,False,False
2023-08-21,新光A8,,,0.0,False,False,False,False,False,False
2023-08-22,新光A8,,,0.0,False,False,False,False,False,False
2023-08-23,新光A8,,,0.0,False,False,False,False,False,False
2023-08-24,新光A8,,,0.0,False,False,False,False,False,False
2023-08-25,新光A8,,,0.0,False,False,False,False,False,False
2023-08-26,新光A8,,,0.0,False,False,False,False,False,False
2023-08-27,新光A8,,,0.0,False,False,False,False,False,False
2023-08-28,新光A8,,,0.0,False,False,False,False,False,False
2023-08-29,新光A8,,,0.0,False,False,False,False,False,False
2023-08-30,新光A8,,,0.0,False,False,False,False,False,False
2023-08-31,新光A8,,,0.0,False,False,False,False,False,False
2023-09-01,新光A8,,,0.0,False,False,False,False,False,False
2023-09-02,新光A8,,,0.0,False,False,False,False,False,False
2023-09-03,新光A8,,,0.0,False,False,False,False,False,False
2023-09-04,新光A8,,,0.0,False,False,False,False,False,False
2023-09-05,新光A8,,,0.0,False,False,False,False,False,False
2023-09-06,新光A8,,,0.0,False,False,False,False,False,False
2023-09-07,新光A8,,,0.0,False,False,False,False,False,False
2023-09-08,新光A8,,,0.0,False,False,False,False,False,False
2023-09-09,新光A8,,,0.0,False,False,False,False,False,False
2023-09-10,新光A8,,,0.0,False,False,False,False,False,False
2023-09-11,新光A8,,,0.0,False,False,False,False,False,False
2023-09-12,新光A8,,,0.0,False,False,False,False,False,False
2023-09-13,新光A8,,,0.0,False,False,False,False,False,False
2023-09-14,新光A8,,,0.0,False,False,False,False,False,False
2023-09-15,新光A8,,,0.0,False,False,False,False,False,False
2023-09-16,新光A8,,,0.0,False,False,False,False,False,False
2023-09-17,新光A8,,,0.0,False,False,False,False,False,False
2023-09-18,新光A8,,,0.0,False,False,False,False,False,False
2023-09-19,新光A8,,,0.0,False,False,False,False,False,False
2023-09-20,新光A8,,,0.0,False,False,False,False,False,False
2023-09-21,新光A8,,,0.0,False,False,False,False,False,False
2023-09-22,新光A8,,,0.0,False,False,False,False,False,False
2023-09-23,新光A8,,,0.0,False,False,False,False,False,False
2023-09-24,新光A8,,,0.0,False,False,False,False,False,False
2023-09-25,新光A8,,,0.0,False,False,False,False,False,False
2023-09-26,新光A8,,,0.0,False,False,False,False,False,False
2023-09-27,新光A8,,,0.0,False,False,False,False,False,False
2023-09-28,新光A8,,,0.0,False,False,False,False,False,False
2023-09-29,新光A8,,,0.0,False,False,False,False,False,False
2023-09-30,新光A8,,,0.0,False,False,False,False,False,False
2023-10-01,新光A8,,,0.0,False,False,False,False,False,False
2023-10-02,新光A8,,,0.0,False,False,False,False,False,False
2023-10-03,新光A8,,,0.0,False,False,False,False,False,False
2023-10-04,新光A8,,,0.0,False,False,False,False,False,False
2023-10-05,新光A8,,,0.0,False,False,False,False,False,False
2023-10-06,新光A8,,,0.0,False,False,False,False,False,False
2023-10-07,新光A8,,,0.0,False,False,False,False,False,False
2023-10-08,新光A8,,,0.0,False,False,False,False,False,False
2023-10-09,新光A8,,,0.0,False,False,False,False,False,False
2023-10-10,新光A8,,,0.0,False,False,False,False,False,False
2023-10-11,新光A8,,,0.0,False,False,False,False,False,False
2023-10-12,新光A8,,,0.0,False,False,False,False,True,True
2023-10-13,新光A8,,,0.0,False,False,False,False,True,False
2023-10-14,新光A8,,,0.0,False,False,False,False,True,False
2023-10-15,新光A8,,,0.0,False,False,False,False,True,False
2023-10-16,新光A8,,,0.0,False,False,False,False,False,False
2023-10-17,新光A8,,,0.0,False,False,False,False,False,False
2023-10-18,新光A8,,,0.0,False,False,False,False,False,False
2023-10-19,新光A8,,,0.0,False,False,False,False,True,True
2023-10-20,新光A8,,,0.0,False,False,False,False,True,False
2023-10-21,新光A8,媽媽茶,農純鄉 膠原媽媽茶 (10入/盒),150.0,False,False,False,False,True,False
2023-10-21,新光A8,寶寶燉飯,農純鄉 寶寶燉飯|奶香野菇寶寶燉飯 (4入/盒),203.0,False,False,False,False,True,False
2023-10-21,新光A8,寶寶燉飯,農純鄉 寶寶燉飯|番茄海鮮寶寶燉飯 (4入/盒),254.0,False,False,False,False,True,False
2023-10-21,新光A8,寶寶米餅,農純鄉 寶寶米餅|紫薯星星米餅 (40G/罐),122.0,False,False,False,False,True,False
2023-10-21,新光A8,寶寶粥,農純鄉 寶寶粥|原淬寶寶粥Large (5入/盒),150.0,False,False,False,False,True,False
2023-10-21,新光A8,寶寶粥,農純鄉 寶寶粥|巧巧鮭魚粥 (7入/盒),208.0,False,False,False,False,True,False
2023-10-21,新光A8,寶寶粥,農純鄉 寶寶粥|心干貝貝粥 (7入/盒),161.0,False,False,False,False,True,False
2023-10-21,新光A8,寶寶粥,農純鄉 寶寶粥|飽飽南瓜粥 (7入/盒),210.0,False,False,False,False,True,False
2023-10-21,新光A8,寶寶粥,農純鄉 寶寶粥|鮮乳南瓜粥 (4入/盒),102.0,False,False,False,False,True,False
2023-10-21,新光A8,寶寶高湯,"農純鄉 寶寶高湯|鳳梨牛高湯 (常溫,4入/盒)",101.0,False,False,False,False,True,False
2023-10-21,新光A8,益生菌,農純鄉 香蕉大本山益生菌 (30入/盒),102.0,False,False,False,False,True,False
2023-10-22,新光A8,益生菌,農純鄉 草莓大本山益生菌 (30入/盒),198.0,False,False,False,False,True,False
2023-10-22,新光A8,鱸魚精,"農純鄉 燕窩鱸魚精禮盒 (常溫,6入/盒)",221.0,False,False,False,False,True,False
2023-10-23,新光A8,,,0.0,False,False,False,False,True,False
2023-10-24,新光A8,,,0.0,False,False,False,False,True,False
2023-10-25,新光A8,,,0.0,False,False,False,False,True,False
2023-10-26,新光A8,寶寶米餅,農純鄉 寶寶米餅|香蕉棒棒米餅 (50G/罐),150.0,False,False,False,False,True,False
2023-10-26,新光A8,寶寶粥,農純鄉 寶寶粥|原淬寶寶粥 (7入/盒),176.0,False,False,False,False,True,False
2023-10-27,新光A8,,,0.0,False,False,False,False,True,False
2023-10-28,新光A8,,,0.0,False,False,False,False,True,False
2023-10-29,新光A8,,,0.0,False,False,False,False,True,False
2023-10-30,新光A8,寶寶米餅,農純鄉 寶寶米餅|紫薯星星米餅 (40G/罐),193.0,False,False,False,False,True,False
2023-10-31,新光A8,,,0.0,False,False,False,False,True,False
2023-11-01,新光A8,,,0.0,False,False,False,False,True,False
2023-11-02,新光A8,寶寶粥,農純鄉 寶寶粥|原淬寶寶粥Large (5入/盒),102.0,False,True,False,False,False,False
2023-11-03,新光A8,,,0.0,False,True,False,False,False,False
2023-11-04,新光A8,鱸魚精,"農純鄉 燕窩鱸魚精禮盒 (常溫,6入/盒)",182.0,False,True,False,False,False,False
2023-11-05,新光A8,,,0.0,False,True,False,False,False,False
2023-11-06,新光A8,,,0.0,False,True,False,False,False,False
2023-11-07,新光A8,,,0.0,False,True,False,False,False,False
2023-11-08,新光A8,,,0.0,False,True,False,False,False,False
2023-11-09,新光A8,鱸魚精,"農純鄉 燕窩鱸魚精禮盒 (常溫,6入/盒)",152.0,False,True,False,False,False,False
2023-11-10,新光A8,,,0.0,False,True,False,False,False,False
2023-11-11,新光A8,,,0.0,False,True,False,False,False,False
2023-11-12,新光A8,寶寶粥,農純鄉 寶寶粥|心干貝貝粥 (7入/盒),113.0,False,True,False,False,False,False
2023-11-13,新光A8,,,0.0,False,False,False,False,False,False
2023-11-14,新光A8,,,0.0,False,False,False,False,False,False
2023-11-15,新光A8,,,0.0,False,False,False,False,False,False
2023-11-16,新光A8,,,0.0,False,False,False,False,False,False
2023-11-17,新光A8,,,0.0,False,False,False,False,False,False
2023-11-18,新光A8,,,0.0,False,False,False,False,False,False
2023-11-19,新光A8,,,0.0,False,False,False,False,False,False
2023-11-20,新光A8,,,0.0,False,False,False,False,False,False
2023-11-21,新光A8,,,0.0,False,False,False,False,False,False
2023-11-22,新光A8,,,0.0,False,False,False,False,False,False
2023-11-23,新光A8,,,0.0,False,False,False,False,False,False
2023-11-24,新光A8,,,0.0,False,False,False,False,False,False
2023-11-25,新光A8,,,0.0,False,False,False,False,False,False
2023-11-26,新光A8,,,0.0,False,False,False,False,False,False
2023-11-27,新光A8,,,0.0,False,False,False,False,False,False
2023-11-28,新光A8,,,0.0,False,False,False,False,False,False
2023-11-29,新光A8,,,0.0,False,False,False,False,False,False
2023-11-30,新光A8,,,0.0,False,False,False,False,False,False
2023-12-01,新光A8,,,0.0,False,False,False,False,False,False
2023-12-02,新光A8,,,0.0,False,False,False,False,False,False
2023-12-03,新光A8,,,0.0,False,False,False,False,False,False
2023-12-04,新光A8,,,0.0,False,False,False,False,False,False
2023-12-05,新光A8,,,0.0,False,False,False,False,False,False
2023-12-06,新光A8,,,0.0,False,False,False,False,False,False
2023-12-07,新光A8,,,0.0,False,False,False,False,False,False
2023-12-08,新光A8,,,0.0,False,False,False,False,False,False
2023-12-09,新光A8,,,0.0,False,False,False,False,False,False
2023-12-10,新光A8,,,0.0,False,False,False,False,False,False
2023-12-11,新光A8,,,0.0,False,False,False,False,False,False
2023-12-12,新光A8,,,0.0,False,False,False,False,False,False
2023-12-13,新光A8,,,0.0,False,False,False,False,False,False
2023-12-14,新光A8,,,0.0,False,False,False,False,False,False
2023-12-15,新光A8,,,0.0,False,False,False,False,False,False
2023-12-16,新光A8,,,0.0,False,False,False,False,False,False
2023-12-17,新光A8,,,0.0,False,False,False,False,False,False
2023-12-18,新光A8,,,0.0,False,False,False,False,False,False
2023-12-19,新光A8,,,0.0,False,False,False,False,False,False
2023-12-20,新光A8,,,0.0,False,False,False,False,False,False
2023-12-21,新光A8,,,0.0,False,False,False,False,False,False
2023-12-22,新光A8,,,0.0,False,False,False,False,False,False
2023-12-23,新光A8,,,0.0,False,False,False,False,False,False
2023-12-24,新光A8,,,0.0,False,False,False,False,False,False
2023-12-25,新光A8,,,0.0,False,False,False,False,False,False
2023-12-26,新光A8,,,0.0,False,False,False,False,False,False
2023-12-27,新光A8,,,0.0,False,False,False,False,False,False
2023-12-28,新光A8,,,0.0,False,False,False,False,False,False
2023-12-29,新光A8,,,0.0,False,False,False,False,False,False
2023-12-30,新光A8,,,0.0,False,False,False,False,False,False
2023-12-31,新光A8,,,0.0,False,False,False,False,False,False
2024-01-01,新光A8,,,0.0,False,False,False,False,False,False
2024-01-02,新光A8,,,0.0,False,False,False,False,False,False
2024-01-03,新光A8,,,0.0,False,False,False,False,False,False
2024-01-04,新光A8,,,0.0,False,False,False,False,False,False
2024-01-05,新光A8,,,0.0,False,False,False,False,False,False
2024-01-06,新光A8,,,0.0,False,False,False,False,False,False
2024-01-07,新光A8,,,0.0,False,False,False,False,False,False
2024-01-08,新光A8,,,0.0,False,False,False,False,False,False
2024-01-09,新光A8,,,0.0,False,False,False,False,False,False
2024-01-10,新光A8,,,0.0,False,False,False,False,False,False
2024-01-11,新光A8,,,0.0,False,False,False,False,False,False
2024-01-12,新光A8,,,0.0,False,False,False,False,False,False
2024-01-13,新光A8,,,0.0,False,False,False,False,False,False
2024-01-14,新光A8,,,0.0,False,False,False,False,False,False
2024-01-15,新光A8,,,0.0,False,False,False,False,False,False
2024-01-16,新光A8,,,0.0,False,False,False,False,False,False
2024-01-17,新光A8,,,0.0,False,False,False,False,False,False
2024-01-18,新光A8,,,0.0,False,False,False,False,False,False
2024-01-19,新光A8,,,0.0,False,False,False,False,False,False
2024-01-20,新光A8,,,0.0,False,False,False,False,False,False
2024-01-21,新光A8,,,0.0,False,False,False,False,False,False
2024-01-22,新光A8,,,0.0,False,False,False,False,False,False
2024-01-23,新光A8,,,0.0,False,False,False,False,False,False
2024-01-24,新光A8,,,0.0,False,False,False,False,False,False
2024-01-25,新光A8,,,0.0,False,False,False,False,False,False
2024-01-26,新光A8,,,0.0,False,False,False,False,False,False
2024-01-27,新光A8,,,0.0,False,False,False,False,False,False
2024-01-28,新光A8,,,0.0,False,False,False,False,False,False
2024-01-29,新光A8,,,0.0,False,False,False,False,False,False
2024-01-30,新光A8,,,0.0,False,False,False,False,False,False
2024-01-31,新光A8,,,0.0,False,False,False,False,False,False
2024-02-01,新光A8,,,0.0,False,False,False,False,False,False
2024-02-02,新光A8,,,0.0,False,False,False,False,False,False
2024-02-03,新光A8,,,0.0,False,False,False,False,False,False
2024-02-04,新光A8,,,0.0,False,False,False,False,False,False
2024-02-05,新光A8,,,0.0,False,False,False,False,False,False
2024-02-06,新光A8,,,0.0,False,False,False,False,False,False
2024-02-07,新光A8,,,0.0,False,False,False,False,False,False
2024-02-08,新光A8,,,0.0,False,False,False,False,False,False
2024-02-09,新光A8,,,0.0,False,False,False,False,False,False
2024-02-10,新光A8,,,0.0,False,False,False,False,False,False
2024-02-11,新光A8,,,0.0,False,False,False,False,False,False
2024-02-12,新光A8,,,0.0,False,False,False,False,False,False
2024-02-13,新光A8,,,0.0,False,False,False,False,False,False
2024-02-14,新光A8,,,0.0,False,False,False,False,False,False
2024-02-15,新光A8,,,0.0,False,False,False,False,False,False
2024-02-16,新光A8,,,0.0,False,False,False,False,False,False
2024-02-17,新光A8,,,0.0,False,False,False,False,False,False
2024-02-18,新光A8,,,0.0,False,False,False,False,False,False
2024-02-19,新光A8,,,0.0,False,False,False,False,False,False
2024-02-20,新光A8,,,0.0,False,False,False,False,False,False
2024-02-21,新光A8,,,0.0,False,False,False,False,False,False
2024-02-22,新光A8,,,0.0,False,False,False,False,False,False
2024-02-23,新光A8,,,0.0,False,False,False,False,False,False
2024-02-24,新光A8,,,0.0,False,False,False,False,False,False
2024-02-25,新光A8,,,0.0,False,False,False,False,False,False
2024-02-26,新光A8,,,0.0,False,False,False,False,False,False
2024-02-27,新光A8,,,0.0,False,False,False,False,False,False
2024-02-28,新光A8,,,0.0,False,False,False,False,False,False
2024-02-29,新光A8,,,0.0,False,False,False,False,False,False
2024-03-01,新光A8,,,0.0,False,False,False,False,False,False
2024-03-02,新光A8,,,0.0,False,False,False,False,False,False
2024-03-03,新光A8,,,0.0,False,False,False,False,False,False
2024-03-04,新光A8,,,0.0,False,False,False,False,False,False
2024-03-05,新光A8,,,0.0,False,False,False,False,False,False
2024-03-06,新光A8,,,0.0,False,False,False,False,False,False
2024-03-07,新光A8,,,0.0,False,False,False,False,False,False
2024-03-08,新光A8,,,0.0,False,False,False,False,False,False
2024-03-09,新光A8,,,0.0,False,False,False,False,False,False
2024-03-10,新光A8,,,0.0,False,False,False,False,False,False
2024-03-11,新光A8,,,0.0,False,False,False,False,False,False
2024-03-12,新光A8,,,0.0,False,False,False,False,False,False
2024-03-13,新光A8,,,0.0,False,False,False,False,False,False
2024-03-14,新光A8,,,0.0,False,False,False,False,False,False
2024-03-15,新光A8,,,0.0,False,False,False,False,False,False
2024-03-16,新光A8,,,0.0,False,False,False,False,False,False
2024-03-17,新光A8,,,0.0,False,False,False,False,False,False
2024-03-18,新光A8,,,0.0,False,False,False,False,False,False
2024-03-19,新光A8,,,0.0,False,False,False,False,False,False
2024-03-20,新光A8,,,0.0,False,False,False,False,False,False
2024-03-21,新光A8,,,0.0,False,False,False,False,False,False
2024-03-22,新光A8,,,0.0,False,False,False,False,False,False
2024-03-23,新光A8,,,0.0,False,False,False,False,False,False
2024-03-24,新光A8,,,0.0,False,False,False,False,False,False
2024-03-25,新光A8,,,0.0,False,False,False,False,False,False
2024-03-26,新光A8,,,0.0,False,False,False,False,False,False
2024-03-27,新光A8,,,0.0,False,False,False,False,False,False
2024-03-28,新光A8,,,0.0,False,False,False,False,False,False
2024-03-29,新光A8,,,0.0,False,False,False,False,False,False
2024-03-30,新光A8,,,0.0,False,False,False,False,False,False
2024-03-31,新光A8,,,0.0,False,False,False,False,False,False
2024-04-01,新光A8,,,0.0,False,False,False,False,False,False
2024-04-02,新光A8,,,0.0,False,False,False,False,False,False
2024-04-03,新光A8,,,0.0,False,False,False,False,False,False
2024-04-04,新光A8,,,0.0,False,False,False,False,False,False
2024-04-05,新光A8,,,0.0,False,False,False,False,False,False
2024-04-06,新光A8,,,0.0,False,False,False,False,False,False
2024-04-07,新光A8,,,0.0,False,False,False,False,False,False
2024-04-08,新光A8,,,0.0,False,False,False,False,False,False
2024-04-09,新光A8,,,0.0,False,False,False,False,False,False
2024-04-10,新光A8,,,0.0,False,False,False,False,False,False
2024-04-11,新光A8,,,0.0,False,False,False,False,False,False
2024-04-12,新光A8,,,0.0,False,False,False,False,False,False
2024-04-13,新光A8,,,0.0,False,False,False,False,False,False
2024-04-14,新光A8,,,0.0,False,False,False,False,False,False
2024-04-15,新光A8,,,0.0,False,False,False,False,False,False
2024-04-16,新光A8,,,0.0,False,False,False,False,False,False
2024-04-17,新光A8,,,0.0,False,False,False,False,False,False
2024-04-18,新光A8,,,0.0,False,False,False,False,False,False
2024-04-19,新光A8,,,0.0,False,False,False,False,False,False
2024-04-20,新光A8,,,0.0,False,False,False,False,False,False
2024-04-21,新光A8,,,0.0,False,False,False,False,False,False
2024-04-22,新光A8,,,0.0,False,False,False,False,False,False
2024-04-23,新光A8,,,0.0,False,False,False,False,False,False
2024-04-24,新光A8,,,0.0,False,False,False,False,False,False
2024-04-25,新光A8,,,0.0,False,False,False,False,False,False
2024-04-26,新光A8,,,0.0,False,False,False,False,False,False
2024-04-27,新光A8,,,0.0,False,False,False,False,False,False
2024-04-28,新光A8,,,0.0,False,False,False,False,False,False
2024-04-29,新光A8,,,0.0,False,False,False,False,False,False
2024-04-30,新光A8,,,0.0,False,False,False,False,False,False
2024-05-01,新光A8,,,0.0,False,False,False,False,False,False
2024-05-02,新光A8,,,0.0,False,False,False,False,False,False
2024-05-03,新光A8,,,0.0,False,False,False,False,False,False
2024-05-04,新光A8,,,0.0,False,False,False,False,False,False
2024-05-05,新光A8,,,0.0,False,False,False,False,False,False
2024-05-06,新光A8,,,0.0,False,False,False,False,False,False
2024-05-07,新光A8,,,0.0,False,False,False,False,False,False
2024-05-08,新光A8,,,0.0,False,False,False,False,False,False
2024-05-09,新光A8,寶寶粥,農純鄉 寶寶粥|乖乖豬豬粥Large (5入/盒),352.0,False,False,False,False,False,False
2024-04-20,新光三越台中中港店,周邊商品,"農純鄉 品牌色手提紙袋(小)【適合滴雞精禮盒(常溫,8入)、燕窩鱸魚精禮盒(常溫,6入)】",115.0,False,False,False,False,False,False
2023-11-12,新光西門,寶寶燴麵,農純鄉 寶寶燴麵|玉米咕咕燴麵 (4入/盒),221.0,False,False,False,False,False,False
2023-11-12,新光西門,寶寶燴麵,農純鄉 寶寶燴麵|番茄豬豬燴麵 (4入/盒),182.0,False,False,False,False,False,False
2022-01-26,新竹巨城,寶寶粥,乖乖豬豬粥7入/盒,128.0,False,False,False,False,False,False
2022-01-26,新竹巨城,寶寶粥,南瓜飽飽粥7入/盒,140.0,False,False,False,False,False,False
2022-01-26,新竹巨城,寶寶粥,原淬寶寶粥7入/盒,128.0,False,False,False,False,False,False
2022-01-26,新竹巨城,寶寶粥,巧巧鮭魚粥7入/盒,128.0,False,False,False,False,False,False
2022-01-26,新竹巨城,寶寶粥,心干貝貝粥7入/盒,128.0,False,False,False,False,False,False
2022-01-26,新竹巨城,寶寶粥,牛牛壯壯粥7入/盒,128.0,False,False,False,False,False,False
2022-01-27,新竹巨城,,,0.0,False,False,False,False,False,False
2022-01-28,新竹巨城,,,0.0,False,False,False,False,False,False
2022-01-29,新竹巨城,,,0.0,False,False,False,False,False,False
2022-01-30,新竹巨城,,,0.0,False,False,False,False,False,False
2022-01-31,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-01,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-02,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-03,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-04,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-05,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-06,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-07,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-08,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-09,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-10,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-11,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-12,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-13,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-14,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-15,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-16,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-17,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-18,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-19,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-20,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-21,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-22,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-23,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-24,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-25,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-26,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-27,新竹巨城,,,0.0,False,False,False,False,False,False
2022-02-28,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-01,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-02,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-03,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-04,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-05,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-06,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-07,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-08,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-09,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-10,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-11,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-12,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-13,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-14,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-15,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-16,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-17,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-18,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-19,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-20,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-21,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-22,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-23,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-24,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-25,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-26,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-27,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-28,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-29,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-30,新竹巨城,,,0.0,False,False,False,False,False,False
2022-03-31,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-01,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-02,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-03,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-04,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-05,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-06,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-07,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-08,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-09,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-10,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-11,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-12,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-13,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-14,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-15,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-16,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-17,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-18,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-19,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-20,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-21,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-22,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-23,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-24,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-25,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-26,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-27,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-28,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-29,新竹巨城,,,0.0,False,False,False,False,False,False
2022-04-30,新竹巨城,,,0.0,False,False,False,False,False,False
2022-05-01,新竹巨城,,,0.0,False,False,False,False,False,False
2022-05-02,新竹巨城,,,0.0,False,False,False,False,False,False
2022-05-03,新竹巨城,,,0.0,False,False,False,False,False,False
2022-05-04,新竹巨城,,,0.0,False,False,False,False,False,False
2022-05-05,新竹巨城,,,0.0,False,False,False,False,False,False
2022-05-06,新竹巨城,,,0.0,False,False,False,False,False,False
